age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,4.0,162572,11.0,9,4.0,8.0,3.0,0.0,1.0,0,0,16,38.0,0
18,4.0,111019,0.0,6,4.0,8.0,3.0,0.0,1.0,0,0,24,38.0,0
24,2.0,117023,9.0,13,4.0,10.0,3.0,0.0,0.0,0,0,40,38.0,0
26,4.0,109186,15.0,10,2.0,12.0,0.0,0.0,1.0,0,0,50,11.0,0
28,4.0,150025,11.0,9,2.0,8.0,0.0,0.0,1.0,0,0,40,32.0,0
34,4.0,124827,8.0,11,4.0,14.0,3.0,0.0,1.0,0,0,40,38.0,0
38,4.0,166062,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,50,38.0,0
22,4.0,122346,11.0,9,0.0,3.0,1.0,0.0,1.0,0,0,40,38.0,0
19,0.0,117201,11.0,9,4.0,0.0,3.0,0.0,1.0,0,0,30,38.0,0
56,4.0,169133,11.0,9,2.0,8.0,0.0,0.0,1.0,0,0,50,40.0,0
29,4.0,166220,9.0,13,4.0,12.0,3.0,0.0,0.0,0,0,50,38.0,0
66,5.0,150726,6.0,5,2.0,4.0,0.0,0.0,1.0,1409,0,1,0.0,0
37,4.0,123785,11.0,9,4.0,8.0,1.0,0.0,1.0,0,0,75,38.0,0
34,0.0,164309,1.0,7,2.0,0.0,5.0,0.0,0.0,0,0,8,38.0,0
90,4.0,137018,11.0,9,4.0,8.0,1.0,0.0,0.0,0,0,40,38.0,0
61,4.0,125155,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
21,0.0,152328,15.0,10,4.0,0.0,3.0,0.0,1.0,0,0,40,38.0,0
39,4.0,127573,11.0,9,4.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
61,4.0,128848,11.0,9,2.0,7.0,0.0,0.0,1.0,3471,0,40,38.0,0
34,4.0,157886,7.0,12,5.0,8.0,4.0,0.0,0.0,0,0,40,38.0,0
36,4.0,117312,7.0,12,0.0,13.0,1.0,0.0,0.0,0,0,60,38.0,0
45,7.0,112761,15.0,10,0.0,1.0,1.0,0.0,0.0,0,0,45,38.0,0
52,0.0,133336,0.0,6,0.0,0.0,1.0,0.0,1.0,0,0,25,38.0,0
36,6.0,166193,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,30,38.0,0
19,2.0,167816,11.0,9,0.0,4.0,1.0,0.0,0.0,0,0,35,38.0,0
32,4.0,118161,11.0,9,2.0,11.0,0.0,0.0,1.0,0,0,40,38.0,0
62,4.0,166691,11.0,9,0.0,4.0,4.0,0.0,0.0,0,0,40,38.0,0
17,4.0,129396,1.0,7,4.0,12.0,2.0,0.0,0.0,0,0,26,38.0,0
21,4.0,163870,15.0,10,4.0,1.0,3.0,0.0,1.0,0,0,40,38.0,0
68,0.0,140282,5.0,4,2.0,0.0,0.0,0.0,1.0,0,0,8,38.0,0
58,2.0,158357,9.0,13,0.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
34,2.0,167999,11.0,9,0.0,1.0,4.0,0.0,0.0,0,0,33,38.0,0
23,4.0,130959,15.0,10,2.0,1.0,0.0,0.0,1.0,0,0,12,38.0,0
29,4.0,131088,11.0,9,4.0,6.0,3.0,0.0,1.0,0,0,25,38.0,0
21,4.0,114292,1.0,7,4.0,8.0,4.0,0.0,1.0,0,0,40,38.0,0
69,4.0,168139,11.0,9,2.0,12.0,5.0,0.0,0.0,0,0,40,38.0,0
53,4.0,117932,11.0,9,0.0,7.0,1.0,0.0,0.0,0,0,40,38.0,0
64,4.0,135527,8.0,11,0.0,13.0,1.0,0.0,0.0,0,0,40,38.0,0
29,4.0,140863,15.0,10,2.0,13.0,0.0,0.0,1.0,0,0,40,38.0,0
33,4.0,150324,8.0,11,2.0,13.0,0.0,0.0,1.0,0,0,40,38.0,0
36,4.0,112497,9.0,13,2.0,13.0,0.0,0.0,1.0,0,0,40,38.0,0
20,4.0,117606,8.0,11,4.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
26,4.0,157617,9.0,13,4.0,10.0,3.0,0.0,1.0,0,0,40,0.0,0
41,6.0,154374,15.0,10,0.0,8.0,4.0,0.0,1.0,0,0,45,38.0,0
32,4.0,137184,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
26,4.0,160307,12.0,14,4.0,10.0,1.0,0.0,0.0,0,2001,40,38.0,0
27,4.0,138705,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,53,38.0,0
25,4.0,108683,15.0,10,4.0,6.0,4.0,0.0,1.0,0,0,50,38.0,0
45,6.0,144086,1.0,7,2.0,3.0,0.0,0.0,1.0,0,0,50,38.0,0
49,4.0,164200,15.0,10,2.0,10.0,0.0,0.0,1.0,0,0,40,38.0,0
43,7.0,165309,11.0,9,2.0,11.0,0.0,0.0,1.0,0,0,40,38.0,0
34,4.0,117529,15.0,10,2.0,5.0,0.0,0.0,1.0,0,0,54,25.0,0
34,4.0,158688,15.0,10,2.0,10.0,0.0,0.0,1.0,0,0,45,38.0,0
78,4.0,135692,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
22,0.0,131573,15.0,10,4.0,0.0,3.0,0.0,0.0,0,0,8,38.0,0
51,4.0,117700,15.0,10,2.0,1.0,5.0,0.0,0.0,0,0,40,38.0,0
45,4.0,125892,11.0,9,3.0,3.0,1.0,0.0,1.0,0,0,40,30.0,0
41,4.0,132853,3.0,2,2.0,14.0,0.0,0.0,1.0,0,0,40,25.0,0
44,4.0,167725,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
51,0.0,165637,12.0,14,2.0,0.0,0.0,0.0,1.0,0,0,40,38.0,0
25,7.0,150083,9.0,13,4.0,10.0,1.0,0.0,1.0,0,0,20,38.0,0
65,4.0,118779,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,30,38.0,0
59,4.0,151616,12.0,14,2.0,10.0,0.0,0.0,1.0,0,0,55,38.0,0
37,4.0,166497,9.0,13,0.0,3.0,1.0,0.0,1.0,0,0,35,38.0,0
36,4.0,135289,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,45,38.0,0
44,7.0,119567,12.0,14,5.0,10.0,4.0,0.0,0.0,0,0,40,38.0,0
28,6.0,132686,12.0,14,4.0,10.0,1.0,0.0,1.0,0,0,40,38.0,0
42,6.0,166813,15.0,10,2.0,5.0,0.0,0.0,1.0,0,0,60,38.0,0
40,4.0,144778,11.0,9,4.0,6.0,1.0,0.0,1.0,0,0,40,38.0,0
61,4.0,142245,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
32,2.0,130242,9.0,13,2.0,10.0,0.0,0.0,1.0,0,0,45,38.0,0
27,4.0,134890,8.0,11,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
38,2.0,165799,15.0,10,4.0,8.0,1.0,0.0,1.0,0,0,12,38.0,0
43,4.0,151809,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,30,38.0,0
49,4.0,148995,11.0,9,0.0,1.0,1.0,0.0,1.0,0,0,40,38.0,0
58,4.0,132704,9.0,13,0.0,1.0,1.0,0.0,1.0,3325,0,40,38.0,0
37,7.0,136137,15.0,10,5.0,1.0,1.0,0.0,1.0,0,0,40,38.0,0
48,2.0,132368,4.0,3,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
22,5.0,153516,15.0,10,4.0,3.0,3.0,0.0,1.0,0,0,35,38.0,0
31,4.0,163594,11.0,9,4.0,12.0,1.0,0.0,0.0,0,0,45,38.0,0
55,4.0,118057,11.0,9,6.0,3.0,4.0,0.0,1.0,0,0,51,38.0,0
27,4.0,115831,15.0,10,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
28,4.0,150296,7.0,12,4.0,8.0,1.0,0.0,0.0,0,0,80,38.0,0
44,6.0,138471,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,50,38.0,0
30,4.0,159442,11.0,9,4.0,1.0,1.0,0.0,0.0,0,0,35,21.0,0
19,4.0,120003,15.0,10,4.0,1.0,3.0,0.0,0.0,0,0,20,38.0,0
36,4.0,113397,11.0,9,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
53,4.0,110747,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
32,4.0,128829,11.0,9,4.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
55,6.0,150917,5.0,4,2.0,12.0,0.0,0.0,1.0,0,0,80,38.0,0
36,4.0,166549,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
62,4.0,119684,9.0,13,2.0,12.0,0.0,0.0,1.0,2829,0,28,38.0,0
27,4.0,111361,15.0,10,0.0,12.0,4.0,0.0,0.0,0,0,35,38.0,0
20,4.0,114874,15.0,10,4.0,1.0,3.0,0.0,1.0,0,0,30,38.0,0
17,0.0,138507,0.0,6,4.0,0.0,3.0,0.0,1.0,0,0,20,38.0,0
20,0.0,121389,15.0,10,4.0,0.0,3.0,0.0,1.0,0,0,32,38.0,0
37,4.0,159917,6.0,5,5.0,8.0,4.0,0.0,0.0,0,0,25,38.0,0
70,4.0,118902,9.0,13,2.0,1.0,0.0,0.0,1.0,0,0,40,33.0,0
21,2.0,166827,15.0,10,4.0,8.0,1.0,0.0,0.0,0,0,32,38.0,0
17,0.0,145886,1.0,7,4.0,0.0,3.0,0.0,0.0,0,0,30,38.0,0
60,2.0,129193,15.0,10,6.0,5.0,1.0,0.0,1.0,0,0,40,38.0,0
57,2.0,167457,5.0,4,0.0,4.0,4.0,0.0,0.0,0,0,40,38.0,0
32,4.0,158438,11.0,9,0.0,14.0,3.0,0.0,1.0,0,0,40,38.0,0
31,1.0,168312,8.0,11,4.0,4.0,1.0,0.0,0.0,0,0,40,38.0,0
22,4.0,121076,9.0,13,4.0,10.0,3.0,0.0,0.0,0,0,40,38.0,0
36,4.0,148903,15.0,10,4.0,4.0,1.0,0.0,0.0,0,0,60,38.0,0
43,2.0,169203,8.0,11,4.0,1.0,1.0,0.0,0.0,0,0,35,38.0,0
51,7.0,136060,11.0,9,6.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
25,2.0,163101,9.0,13,4.0,10.0,1.0,0.0,1.0,0,0,45,38.0,0
19,4.0,119075,15.0,10,4.0,6.0,3.0,0.0,1.0,0,0,50,38.0,0
37,6.0,137314,11.0,9,2.0,4.0,0.0,0.0,1.0,0,0,60,38.0,0
45,4.0,127303,15.0,10,4.0,7.0,3.0,0.0,1.0,0,0,45,38.0,0
43,4.0,161240,8.0,11,2.0,3.0,0.0,0.0,1.0,0,0,60,38.0,0
20,4.0,162282,15.0,10,4.0,7.0,3.0,0.0,1.0,0,0,60,38.0,0
54,6.0,114758,12.0,14,2.0,12.0,0.0,0.0,1.0,0,0,50,38.0,0
26,4.0,121712,11.0,9,4.0,6.0,4.0,0.0,1.0,0,0,30,38.0,0
50,4.0,113176,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
49,4.0,149337,11.0,9,5.0,6.0,1.0,0.0,1.0,0,0,40,38.0,0
37,4.0,143912,11.0,9,0.0,14.0,1.0,0.0,1.0,0,0,50,38.0,0
33,4.0,130021,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
21,0.0,113760,11.0,9,4.0,0.0,3.0,0.0,0.0,0,0,40,38.0,0
47,4.0,115070,15.0,10,4.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
21,4.0,154235,15.0,10,4.0,12.0,3.0,0.0,0.0,0,0,35,38.0,0
49,4.0,147322,8.0,11,2.0,7.0,5.0,0.0,0.0,0,0,40,28.0,0
27,4.0,153589,6.0,5,5.0,3.0,1.0,0.0,1.0,0,0,40,38.0,0
29,2.0,149988,15.0,10,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
18,0.0,169882,15.0,10,4.0,0.0,3.0,0.0,0.0,594,0,15,38.0,0
41,6.0,141327,12.0,14,0.0,10.0,4.0,0.0,0.0,0,0,35,38.0,0
44,6.0,120837,11.0,9,2.0,4.0,0.0,0.0,1.0,0,0,66,38.0,0
60,6.0,119575,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,50,38.0,0
18,4.0,150817,2.0,8,4.0,11.0,3.0,0.0,0.0,0,0,45,38.0,0
44,4.0,162372,6.0,5,2.0,3.0,0.0,0.0,1.0,0,0,45,32.0,0
36,0.0,157278,15.0,10,4.0,0.0,1.0,0.0,0.0,0,0,40,38.0,0
19,4.0,130431,4.0,3,4.0,5.0,1.0,0.0,1.0,0,0,36,25.0,0
41,4.0,157217,11.0,9,5.0,3.0,4.0,0.0,1.0,0,0,40,38.0,0
41,4.0,112656,11.0,9,0.0,8.0,4.0,0.0,0.0,0,0,40,38.0,0
67,4.0,169435,6.0,5,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
23,4.0,140764,9.0,13,4.0,12.0,3.0,0.0,0.0,0,1590,40,38.0,0
32,4.0,123253,7.0,12,2.0,3.0,0.0,0.0,1.0,0,0,42,38.0,0
36,4.0,130808,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
42,4.0,153489,9.0,13,2.0,4.0,0.0,0.0,1.0,0,0,40,38.0,0
47,7.0,141483,6.0,5,0.0,8.0,1.0,0.0,0.0,0,0,40,38.0,0
26,2.0,166295,9.0,13,4.0,10.0,1.0,0.0,1.0,0,2339,55,38.0,0
33,4.0,159322,11.0,9,0.0,8.0,4.0,0.0,1.0,0,0,40,38.0,0
18,0.0,142043,1.0,7,4.0,0.0,2.0,0.0,1.0,0,0,15,38.0,0
41,4.0,112763,15.0,10,2.0,1.0,5.0,0.0,0.0,0,0,35,38.0,0
38,7.0,168223,15.0,10,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
39,4.0,167482,15.0,10,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
29,4.0,149902,10.0,16,4.0,10.0,1.0,0.0,0.0,0,0,80,38.0,0
34,4.0,122116,15.0,10,2.0,4.0,0.0,0.0,1.0,0,0,40,38.0,0
29,2.0,165218,9.0,13,4.0,10.0,1.0,0.0,0.0,0,0,55,38.0,0
62,4.0,162245,14.0,15,2.0,10.0,0.0,0.0,1.0,0,1628,70,38.0,0
59,2.0,165695,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
27,4.0,168107,9.0,13,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
62,4.0,165827,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
17,4.0,163494,0.0,6,4.0,12.0,3.0,0.0,1.0,0,0,30,38.0,0
38,4.0,161141,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,55,38.0,0
27,4.0,151382,11.0,9,4.0,4.0,3.0,0.0,1.0,0,0,40,38.0,0
27,4.0,148069,0.0,6,4.0,7.0,4.0,0.0,0.0,0,0,40,38.0,0
17,4.0,130806,0.0,6,4.0,6.0,3.0,0.0,1.0,0,0,24,38.0,0
56,4.0,117148,5.0,4,0.0,7.0,1.0,0.0,0.0,0,0,40,38.0,0
49,4.0,116927,12.0,14,0.0,10.0,1.0,0.0,1.0,0,0,60,38.0,0
54,1.0,149596,9.0,13,2.0,4.0,5.0,0.0,0.0,0,0,45,38.0,0
45,4.0,149640,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
51,4.0,154342,5.0,4,2.0,11.0,0.0,0.0,1.0,0,0,40,38.0,0
49,4.0,141069,11.0,9,0.0,1.0,2.0,0.0,0.0,0,0,40,38.0,0
29,4.0,111900,15.0,10,2.0,5.0,0.0,0.0,1.0,0,0,40,38.0,0
43,2.0,160574,9.0,13,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
19,4.0,124265,15.0,10,4.0,6.0,3.0,0.0,1.0,0,0,40,38.0,0
48,4.0,154430,9.0,13,4.0,4.0,1.0,0.0,0.0,0,0,35,38.0,0
24,7.0,147253,15.0,10,4.0,13.0,1.0,0.0,1.0,0,0,50,38.0,0
21,0.0,162165,15.0,10,4.0,0.0,1.0,0.0,0.0,0,0,43,38.0,0
28,6.0,125442,11.0,9,0.0,3.0,3.0,0.0,1.0,0,0,40,38.0,0
22,4.0,169188,11.0,9,4.0,4.0,3.0,0.0,0.0,0,0,20,38.0,0
24,2.0,137300,11.0,9,4.0,8.0,1.0,0.0,0.0,0,0,20,38.0,0
23,4.0,121471,9.0,13,4.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
33,2.0,119829,11.0,9,2.0,1.0,5.0,0.0,0.0,0,0,60,38.0,0
21,4.0,119673,15.0,10,4.0,8.0,1.0,0.0,0.0,0,0,30,38.0,0
48,4.0,158685,11.0,9,0.0,8.0,1.0,0.0,0.0,0,0,16,38.0,0
26,4.0,161007,9.0,13,4.0,1.0,3.0,0.0,1.0,0,0,30,38.0,0
44,4.0,147206,15.0,10,2.0,4.0,0.0,0.0,1.0,0,0,40,38.0,0
51,4.0,126010,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
22,4.0,146352,11.0,9,4.0,12.0,4.0,0.0,0.0,0,0,60,38.0,0
41,0.0,133456,7.0,12,6.0,0.0,1.0,0.0,0.0,0,0,50,38.0,0
27,4.0,127796,4.0,3,4.0,5.0,1.0,0.0,1.0,0,0,35,25.0,0
48,4.0,151584,11.0,9,0.0,14.0,1.0,0.0,1.0,0,0,46,38.0,0
28,4.0,165218,9.0,13,4.0,1.0,1.0,0.0,0.0,0,0,55,38.0,0
22,4.0,137876,15.0,10,4.0,11.0,1.0,0.0,1.0,0,0,20,38.0,0
24,5.0,145964,7.0,12,4.0,12.0,1.0,0.0,1.0,0,0,70,38.0,0
36,6.0,136028,6.0,5,2.0,3.0,0.0,0.0,1.0,0,0,30,38.0,0
26,6.0,163189,11.0,9,4.0,12.0,3.0,0.0,1.0,0,0,40,38.0,0
25,4.0,167835,8.0,11,4.0,10.0,3.0,0.0,0.0,0,0,35,38.0,0
26,4.0,167350,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,35,38.0,0
51,4.0,120914,5.0,4,2.0,3.0,0.0,0.0,1.0,2961,0,40,38.0,0
23,6.0,121568,15.0,10,4.0,3.0,3.0,0.0,1.0,0,1504,40,38.0,0
34,4.0,144949,11.0,9,0.0,6.0,3.0,0.0,1.0,0,0,35,38.0,0
22,4.0,147397,15.0,10,4.0,12.0,1.0,0.0,1.0,0,0,44,38.0,0
27,1.0,128059,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,50,38.0,0
37,4.0,166744,11.0,9,0.0,8.0,4.0,0.0,0.0,0,0,12,38.0,0
39,4.0,154897,11.0,9,4.0,4.0,3.0,0.0,0.0,0,0,50,38.0,0
44,4.0,112507,15.0,10,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
50,4.0,140592,11.0,9,2.0,7.0,5.0,0.0,0.0,0,0,40,38.0,0
25,4.0,151588,15.0,10,3.0,12.0,1.0,0.0,0.0,0,0,40,38.0,0
47,4.0,139701,4.0,3,4.0,7.0,4.0,0.0,0.0,0,0,40,6.0,0
53,4.0,117496,6.0,5,0.0,8.0,1.0,0.0,0.0,0,0,36,2.0,0
44,4.0,151504,15.0,10,2.0,12.0,0.0,0.0,1.0,0,0,50,38.0,0
35,4.0,123606,15.0,10,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
33,6.0,109509,11.0,9,4.0,3.0,1.0,0.0,1.0,0,0,35,38.0,0
29,4.0,112031,11.0,9,0.0,3.0,1.0,0.0,0.0,0,0,50,38.0,0
35,4.0,168817,11.0,9,4.0,7.0,1.0,0.0,1.0,0,0,40,38.0,0
32,0.0,158784,5.0,4,6.0,0.0,1.0,0.0,0.0,0,0,40,38.0,0
47,1.0,168191,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,40,0.0,0
46,4.0,146786,0.0,6,0.0,14.0,1.0,0.0,1.0,0,0,50,38.0,0
31,4.0,137076,9.0,13,2.0,11.0,0.0,0.0,1.0,0,0,40,38.0,0
53,4.0,116288,11.0,9,2.0,4.0,0.0,0.0,1.0,0,0,40,38.0,0
37,4.0,117528,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
38,4.0,166988,9.0,13,4.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
20,4.0,154781,11.0,9,4.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
26,4.0,156848,9.0,13,4.0,13.0,1.0,0.0,1.0,0,0,40,38.0,0
25,4.0,169323,9.0,13,2.0,4.0,3.0,0.0,0.0,0,0,40,38.0,0
26,4.0,122920,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,56,38.0,0
51,0.0,167651,11.0,9,2.0,0.0,0.0,0.0,1.0,0,0,40,38.0,0
20,4.0,133061,15.0,10,4.0,14.0,2.0,0.0,1.0,0,0,40,38.0,0
41,4.0,165309,9.0,13,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
46,5.0,168211,15.0,10,2.0,3.0,0.0,0.0,1.0,5013,0,60,38.0,0
17,0.0,158762,0.0,6,4.0,0.0,3.0,0.0,0.0,0,0,20,38.0,0
68,0.0,110931,11.0,9,6.0,0.0,1.0,0.0,0.0,0,0,32,38.0,0
59,2.0,147707,11.0,9,6.0,5.0,4.0,0.0,1.0,0,2339,40,38.0,0
65,4.0,155632,11.0,9,2.0,6.0,0.0,0.0,1.0,0,0,25,38.0,0
22,5.0,120753,9.0,13,4.0,12.0,3.0,0.0,1.0,0,0,50,38.0,0
40,4.0,135056,7.0,12,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
66,4.0,142723,4.0,3,3.0,6.0,4.0,0.0,0.0,0,0,40,32.0,0
36,2.0,126569,9.0,13,0.0,8.0,3.0,0.0,1.0,0,0,40,38.0,0
32,4.0,111520,15.0,10,4.0,8.0,1.0,0.0,1.0,0,0,34,38.0,0
41,4.0,109969,15.0,10,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
21,4.0,123868,15.0,10,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
63,4.0,151210,5.0,4,0.0,12.0,1.0,0.0,0.0,0,0,40,38.0,0
28,4.0,137063,14.0,15,2.0,10.0,0.0,0.0,1.0,0,0,65,38.0,0
28,6.0,146949,0.0,6,4.0,12.0,3.0,0.0,1.0,0,0,80,38.0,0
41,4.0,150011,9.0,13,4.0,8.0,3.0,0.0,0.0,0,0,40,38.0,0
57,4.0,114495,11.0,9,2.0,4.0,0.0,0.0,1.0,0,0,60,38.0,0
34,4.0,112115,9.0,13,4.0,4.0,2.0,0.0,1.0,0,0,40,38.0,0
51,4.0,143822,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
34,1.0,153614,7.0,12,2.0,1.0,0.0,0.0,1.0,0,0,40,38.0,0
21,7.0,142766,15.0,10,4.0,8.0,3.0,0.0,1.0,0,0,10,38.0,0
33,4.0,156383,9.0,13,2.0,1.0,5.0,0.0,0.0,0,0,40,38.0,0
24,4.0,165054,8.0,11,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
60,4.0,162151,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,45,38.0,0
21,0.0,163665,15.0,10,4.0,0.0,3.0,0.0,0.0,0,0,40,38.0,0
34,4.0,151693,11.0,9,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
21,4.0,131811,11.0,9,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
34,4.0,118901,11.0,9,5.0,7.0,1.0,0.0,0.0,0,0,40,38.0,0
31,5.0,112564,15.0,10,4.0,12.0,2.0,0.0,1.0,0,0,40,0.0,0
18,4.0,152545,11.0,9,4.0,8.0,3.0,0.0,0.0,0,0,8,38.0,0
26,4.0,153434,11.0,9,4.0,8.0,3.0,0.0,1.0,0,0,24,38.0,0
69,4.0,119907,12.0,14,0.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
46,4.0,138999,15.0,10,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
22,4.0,117606,9.0,13,4.0,12.0,3.0,0.0,0.0,0,0,8,38.0,0
36,1.0,128884,11.0,9,0.0,1.0,1.0,0.0,0.0,0,0,48,38.0,0
28,4.0,110749,11.0,9,0.0,4.0,1.0,0.0,0.0,0,0,39,38.0,0
21,4.0,126314,15.0,10,4.0,8.0,3.0,0.0,1.0,0,0,10,38.0,0
22,6.0,143062,11.0,9,4.0,8.0,3.0,0.0,1.0,0,0,40,12.0,0
62,4.0,149617,15.0,10,6.0,4.0,1.0,0.0,0.0,0,0,16,38.0,0
60,4.0,113080,11.0,9,2.0,4.0,0.0,0.0,1.0,0,0,50,38.0,0
26,4.0,157249,1.0,7,4.0,14.0,1.0,0.0,1.0,0,0,40,38.0,0
45,4.0,112283,9.0,13,2.0,12.0,0.0,0.0,1.0,0,0,55,38.0,0
23,4.0,119838,9.0,13,4.0,10.0,3.0,0.0,1.0,0,0,50,38.0,0
25,4.0,109872,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,45,38.0,0
47,4.0,162034,9.0,13,2.0,12.0,0.0,0.0,1.0,0,0,70,38.0,0
22,4.0,155913,11.0,9,4.0,8.0,3.0,0.0,1.0,0,0,18,38.0,0
25,2.0,125863,9.0,13,4.0,10.0,3.0,0.0,1.0,0,0,35,38.0,0
32,4.0,120426,11.0,9,5.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
21,0.0,124242,15.0,10,4.0,0.0,3.0,0.0,0.0,0,0,40,38.0,0
20,4.0,164922,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,40,38.0,0
53,4.0,120914,1.0,7,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
43,4.0,166740,15.0,10,0.0,1.0,1.0,0.0,1.0,0,0,48,38.0,0
25,4.0,169990,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
23,4.0,133515,9.0,13,4.0,12.0,4.0,0.0,0.0,0,0,20,38.0,0
46,4.0,117310,11.0,9,5.0,12.0,1.0,0.0,0.0,0,0,36,38.0,0
39,4.0,165186,15.0,10,2.0,5.0,0.0,0.0,1.0,0,0,45,38.0,0
51,4.0,163027,11.0,9,0.0,6.0,4.0,0.0,0.0,0,0,20,38.0,0
18,2.0,153405,1.0,7,4.0,1.0,2.0,0.0,0.0,0,0,25,38.0,0
59,4.0,169611,11.0,9,0.0,12.0,4.0,0.0,0.0,0,0,40,38.0,0
77,2.0,144608,11.0,9,2.0,4.0,0.0,0.0,1.0,0,0,6,38.0,0
21,4.0,165475,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
38,4.0,110167,12.0,14,0.0,4.0,1.0,0.0,0.0,0,0,40,38.0,0
17,4.0,138507,0.0,6,4.0,6.0,3.0,0.0,1.0,0,0,12,38.0,0
71,2.0,161342,11.0,9,0.0,4.0,4.0,0.0,0.0,0,0,3,38.0,0
27,4.0,159109,15.0,10,4.0,12.0,3.0,0.0,1.0,0,0,42,38.0,0
30,4.0,111415,11.0,9,2.0,8.0,0.0,0.0,1.0,0,0,55,11.0,0
23,4.0,120172,9.0,13,4.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
28,0.0,169631,7.0,12,1.0,0.0,5.0,0.0,0.0,0,0,3,38.0,0
50,4.0,112351,11.0,9,0.0,4.0,4.0,0.0,1.0,0,0,38,38.0,0
40,4.0,148316,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
28,4.0,110145,6.0,5,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
42,4.0,162884,11.0,9,0.0,9.0,4.0,0.0,0.0,0,0,60,4.0,0
